cell_type	target	binding	perb_score
L5_ET_Late_APOE4_Pos	HSD11B1	antagonist	2.83510717342745e-10
L5_6_NP_Late_APOE4_Pos	HSD11B1	antagonist	2.47528656616454e-10
Endothelial_Late_APOE4_Pos	HSD11B1	antagonist	6.24319111644677e-11
L4_IT_Late_APOE4_Pos	HSD11B1	antagonist	1.030850313401e-10
Chandelier_Late_APOE4_Neg	HSD11B1	antagonist	9.76791089017947e-11
Astrocyte_Early_APOE4_Neg	HSD11B1	antagonist	1.56038233070952e-10
Immune_Early_APOE4_Neg	HSD11B1	antagonist	5.78609609274999e-11
L5_IT_Late_APOE4_Neg	HSD11B1	antagonist	5.05145012078047e-11
L2_3_IT_Late_APOE4_Neg	HSD11B1	antagonist	1.63297479645735e-11
Immune_Late_APOE4_Neg	HSD11B1	antagonist	1.60760405845834e-10
L4_IT_Late_APOE4_Neg	HSD11B1	antagonist	1.69633639524209e-10
L5_6_NP_Early_APOE4_Neg	HSD11B1	antagonist	2.1359320757024e-10
L2_3_IT_Late_APOE4_Pos	HSD11B1	antagonist	6.20722003693549e-12
Astrocyte_Late_APOE4_Pos	HSD11B1	antagonist	2.17518072430146e-10
L6b_Early_APOE4_Neg	HSD11B1	antagonist	4.31514178044398e-11
Lamp5_Late_APOE4_Neg	HSD11B1	antagonist	7.93198472454721e-11
Chandelier_Late_APOE4_Pos	HSD11B1	antagonist	1.38969681495539e-10
L6_IT_Car3_Early_APOE4_Neg	HSD11B1	antagonist	1.82912480807729e-10
Lamp5_Lhx6_Late_APOE4_Neg	HSD11B1	antagonist	9.06972459320294e-11
L5_IT_Late_APOE4_Pos	HSD11B1	antagonist	1.07198626017638e-10
Lamp5_Late_APOE4_Pos	HSD11B1	antagonist	8.42097964047982e-11
L6_IT_Late_APOE4_Neg	HSD11B1	antagonist	7.02109650194139e-11
L6_IT_Late_APOE4_Pos	HSD11B1	antagonist	1.72590231138547e-10
L6_CT_Late_APOE4_Pos	HSD11B1	antagonist	6.46728727512493e-10
Lamp5_Lhx6_Late_APOE4_Pos	HSD11B1	antagonist	1.16780376134572e-11
Lamp5_Early_APOE4_Neg	HSD11B1	antagonist	8.93253251650076e-11
Lamp5_Lhx6_Early_APOE4_Neg	HSD11B1	antagonist	6.02553746585855e-11
L6_CT_Early_APOE4_Neg	HSD11B1	antagonist	4.45420254881835e-10
L6_IT_Car3_Late_APOE4_Neg	HSD11B1	antagonist	1.24057107662322e-10
OPC_Late_APOE4_Pos	HSD11B1	antagonist	1.76849977576742e-10
L6b_Late_APOE4_Neg	HSD11B1	antagonist	1.50498523916255e-10
L6b_Late_APOE4_Pos	HSD11B1	antagonist	6.14616081368552e-11
Pax6_Early_APOE4_Neg	HSD11B1	antagonist	1.9497486069413e-10
L6_IT_Early_APOE4_Neg	HSD11B1	antagonist	2.54910935577231e-10
L6_CT_Late_APOE4_Neg	HSD11B1	antagonist	1.86064430206808e-10
OPC_Late_APOE4_Neg	HSD11B1	antagonist	8.67391382648136e-11
Oligodendrocyte_Late_APOE4_Neg	HSD11B1	antagonist	3.93586092744018e-10
OPC_Early_APOE4_Neg	HSD11B1	antagonist	1.28250448845323e-10
Oligodendrocyte_Early_APOE4_Neg	HSD11B1	antagonist	5.07873157232644e-10
L6_IT_Car3_Late_APOE4_Pos	HSD11B1	antagonist	8.0693241931737e-10
VLMC___Perivascular_Late_APOE4_Neg	HSD11B1	antagonist	3.59451422670696e-09
Oligodendrocyte_Late_APOE4_Pos	HSD11B1	antagonist	6.12568546630368e-10
Pvalb_Early_APOE4_Neg	HSD11B1	antagonist	2.06026054115668e-10
Pax6_Late_APOE4_Pos	HSD11B1	antagonist	1.16492619461041e-10
Sst_Late_APOE4_Pos	HSD11B1	antagonist	1.30431864638409e-10
Pax6_Late_APOE4_Neg	HSD11B1	antagonist	8.625728534933e-11
Pvalb_Late_APOE4_Neg	HSD11B1	antagonist	1.38950081706346e-10
Sst_Early_APOE4_Neg	HSD11B1	antagonist	2.0997005103367e-10
Sncg_Late_APOE4_Neg	HSD11B1	antagonist	1.02540356587041e-10
Sncg_Early_APOE4_Neg	HSD11B1	antagonist	1.44807130961445e-10
Pvalb_Late_APOE4_Pos	HSD11B1	antagonist	1.54512864061688e-10
Vip_Late_APOE4_Neg	HSD11B1	antagonist	1.48182001577932e-10
Vip_Late_APOE4_Pos	HSD11B1	antagonist	1.17714308334167e-10
Sncg_Late_APOE4_Pos	HSD11B1	antagonist	4.19391179100702e-11
Vip_Early_APOE4_Neg	HSD11B1	antagonist	1.3877988251969e-10
VLMC___Perivascular_Late_APOE4_Pos	HSD11B1	antagonist	1.58079108782594e-09
Sst_Late_APOE4_Neg	HSD11B1	antagonist	1.13928722563507e-10
L5_ET_Late_APOE4_Neg	HTR1A	antagonist	2.74283864732555e-18
Endothelial_Late_APOE4_Neg	HTR1A	antagonist	4.77048955893622e-17
Chandelier_Early_APOE4_Neg	HTR1A	antagonist	3.29174064327719e-16
L4_IT_Early_APOE4_Neg	HTR1A	antagonist	3.25089134890221e-15
L5_IT_Early_APOE4_Neg	HTR1A	antagonist	3.30122457489944e-11
L5_6_NP_Late_APOE4_Neg	HTR1A	antagonist	1.12542064883448e-11
L2_3_IT_Early_APOE4_Neg	HTR1A	antagonist	6.33924649658842e-11
Immune_Late_APOE4_Pos	HTR1A	antagonist	3.40631686505587e-11
Astrocyte_Late_APOE4_Neg	HTR1A	antagonist	2.55879423289242e-15
L5_ET_Late_APOE4_Pos	HTR1A	antagonist	3.03576608295941e-18
L5_6_NP_Late_APOE4_Pos	HTR1A	antagonist	1.44832973053942e-11
Endothelial_Late_APOE4_Pos	HTR1A	antagonist	4.89214318910861e-18
L4_IT_Late_APOE4_Pos	HTR1A	antagonist	1.12424358757651e-11
Chandelier_Late_APOE4_Neg	HTR1A	antagonist	1.13801076307675e-11
Astrocyte_Early_APOE4_Neg	HTR1A	antagonist	9.18953285880589e-18
Immune_Early_APOE4_Neg	HTR1A	antagonist	3.9806612326452e-18
L5_IT_Late_APOE4_Neg	HTR1A	antagonist	5.09849865838773e-12
L2_3_IT_Late_APOE4_Neg	HTR1A	antagonist	6.21784823419368e-11
Immune_Late_APOE4_Neg	HTR1A	antagonist	4.89334658906895e-11
L4_IT_Late_APOE4_Neg	HTR1A	antagonist	7.41041056281502e-12
L5_6_NP_Early_APOE4_Neg	HTR1A	antagonist	5.90153322734193e-12
L2_3_IT_Late_APOE4_Pos	HTR1A	antagonist	2.27230388638927e-11
Astrocyte_Late_APOE4_Pos	HTR1A	antagonist	3.00188935395755e-17
L6b_Early_APOE4_Neg	HTR1A	antagonist	1.09306991795335e-17
Lamp5_Late_APOE4_Neg	HTR1A	antagonist	5.35666100323439e-18
Chandelier_Late_APOE4_Pos	HTR1A	antagonist	1.66771226814756e-11
L6_IT_Car3_Early_APOE4_Neg	HTR1A	antagonist	1.01452180676096e-10
Lamp5_Lhx6_Late_APOE4_Neg	HTR1A	antagonist	3.04876644700664e-11
L5_IT_Late_APOE4_Pos	HTR1A	antagonist	3.38094229113818e-11
Lamp5_Late_APOE4_Pos	HTR1A	antagonist	1.70136851942778e-18
L6_IT_Late_APOE4_Neg	HTR1A	antagonist	1.04749951340838e-11
L6_IT_Late_APOE4_Pos	HTR1A	antagonist	3.1013958464755e-11
L6_CT_Late_APOE4_Pos	HTR1A	antagonist	8.05500918596096e-11
Lamp5_Lhx6_Late_APOE4_Pos	HTR1A	antagonist	6.11036374667023e-12
Lamp5_Early_APOE4_Neg	HTR1A	antagonist	5.00255145892913e-11
Lamp5_Lhx6_Early_APOE4_Neg	HTR1A	antagonist	5.19156794547695e-11
L6_CT_Early_APOE4_Neg	HTR1A	antagonist	3.74553056340228e-11
L6_IT_Car3_Late_APOE4_Neg	HTR1A	antagonist	4.02053337587799e-11
OPC_Late_APOE4_Pos	HTR1A	antagonist	3.44916577721676e-12
L6b_Late_APOE4_Neg	HTR1A	antagonist	2.53573385908772e-11
L6b_Late_APOE4_Pos	HTR1A	antagonist	2.31607631249331e-11
Pax6_Early_APOE4_Neg	HTR1A	antagonist	8.30246883355902e-18
L6_IT_Early_APOE4_Neg	HTR1A	antagonist	9.66951744902123e-11
L6_CT_Late_APOE4_Neg	HTR1A	antagonist	3.84761910813725e-11
OPC_Late_APOE4_Neg	HTR1A	antagonist	1.26066187469588e-16
Oligodendrocyte_Late_APOE4_Neg	HTR1A	antagonist	4.61009087360184e-18
OPC_Early_APOE4_Neg	HTR1A	antagonist	2.47483141437761e-11
Oligodendrocyte_Early_APOE4_Neg	HTR1A	antagonist	9.11512483658131e-12
L6_IT_Car3_Late_APOE4_Pos	HTR1A	antagonist	3.46542485253225e-11
VLMC___Perivascular_Late_APOE4_Neg	HTR1A	antagonist	8.93003565277228e-18
Oligodendrocyte_Late_APOE4_Pos	HTR1A	antagonist	2.74283864732555e-18
Pvalb_Early_APOE4_Neg	HTR1A	antagonist	3.6799042000401e-18
Pax6_Late_APOE4_Pos	HTR1A	antagonist	6.69012597015384e-13
Sst_Late_APOE4_Pos	HTR1A	antagonist	1.45527660806633e-10
Pax6_Late_APOE4_Neg	HTR1A	antagonist	2.77622631077737e-12
Pvalb_Late_APOE4_Neg	HTR1A	antagonist	2.64687482342872e-18
Sst_Early_APOE4_Neg	HTR1A	antagonist	4.79903746983969e-11
Sncg_Late_APOE4_Neg	HTR1A	antagonist	7.31470460371607e-13
Sncg_Early_APOE4_Neg	HTR1A	antagonist	4.24041385952889e-11
Pvalb_Late_APOE4_Pos	HTR1A	antagonist	3.05970428322373e-11
Vip_Late_APOE4_Neg	HTR1A	antagonist	1.60758382721049e-11
Vip_Late_APOE4_Pos	HTR1A	antagonist	8.39612264224363e-13
Sncg_Late_APOE4_Pos	HTR1A	antagonist	2.46557776905676e-11
Vip_Early_APOE4_Neg	HTR1A	antagonist	3.56784234258676e-13
VLMC___Perivascular_Late_APOE4_Pos	HTR1A	antagonist	1.40199708479062e-16
Sst_Late_APOE4_Neg	HTR1A	antagonist	1.5487876418821e-18
L5_ET_Late_APOE4_Neg	GNRHR	antagonist	3.36097910806596e-10
Endothelial_Late_APOE4_Neg	GNRHR	antagonist	3.85588085242689e-12
Chandelier_Early_APOE4_Neg	GNRHR	antagonist	2.19070152511495e-11
L4_IT_Early_APOE4_Neg	GNRHR	antagonist	5.01730789936411e-11
L5_IT_Early_APOE4_Neg	GNRHR	antagonist	1.51129295910426e-10
L5_6_NP_Late_APOE4_Neg	GNRHR	antagonist	1.53337436933242e-10
L2_3_IT_Early_APOE4_Neg	GNRHR	antagonist	8.9479095037872e-11
Immune_Late_APOE4_Pos	GNRHR	antagonist	1.44396771110486e-10
Astrocyte_Late_APOE4_Neg	GNRHR	antagonist	2.38943753920306e-10
L5_ET_Late_APOE4_Pos	GNRHR	antagonist	1.19838332518514e-10
L5_6_NP_Late_APOE4_Pos	GNRHR	antagonist	2.43440182825217e-10
Endothelial_Late_APOE4_Pos	GNRHR	antagonist	1.6253813876406e-10
L4_IT_Late_APOE4_Pos	GNRHR	antagonist	3.21938562302332e-11
Chandelier_Late_APOE4_Neg	GNRHR	antagonist	9.76425576293101e-11
Astrocyte_Early_APOE4_Neg	GNRHR	antagonist	3.31030794994682e-11
Immune_Early_APOE4_Neg	GNRHR	antagonist	1.59931160172334e-10
L5_IT_Late_APOE4_Neg	GNRHR	antagonist	6.28926609411967e-11
L2_3_IT_Late_APOE4_Neg	GNRHR	antagonist	7.45178419275791e-11
Immune_Late_APOE4_Neg	GNRHR	antagonist	8.29698787042257e-11
L4_IT_Late_APOE4_Neg	GNRHR	antagonist	7.84722924826273e-11
L5_6_NP_Early_APOE4_Neg	GNRHR	antagonist	2.14131127560132e-10
L2_3_IT_Late_APOE4_Pos	GNRHR	antagonist	2.81503413708153e-12
Astrocyte_Late_APOE4_Pos	GNRHR	antagonist	2.83651216822638e-10
L6b_Early_APOE4_Neg	GNRHR	antagonist	4.94386622922269e-10
Lamp5_Late_APOE4_Neg	GNRHR	antagonist	2.03336990521162e-11
Chandelier_Late_APOE4_Pos	GNRHR	antagonist	2.12070620748635e-10
L6_IT_Car3_Early_APOE4_Neg	GNRHR	antagonist	1.57497983799867e-10
Lamp5_Lhx6_Late_APOE4_Neg	GNRHR	antagonist	2.13221442517118e-10
L5_IT_Late_APOE4_Pos	GNRHR	antagonist	1.98570739995744e-11
Lamp5_Late_APOE4_Pos	GNRHR	antagonist	1.28843504420248e-10
L6_IT_Late_APOE4_Neg	GNRHR	antagonist	1.94156943612146e-11
L6_IT_Late_APOE4_Pos	GNRHR	antagonist	1.38079512341135e-10
L6_CT_Late_APOE4_Pos	GNRHR	antagonist	1.54647830785875e-10
Lamp5_Lhx6_Late_APOE4_Pos	GNRHR	antagonist	3.7512282608306e-11
Lamp5_Early_APOE4_Neg	GNRHR	antagonist	1.04294644283371e-10
Lamp5_Lhx6_Early_APOE4_Neg	GNRHR	antagonist	7.44073579736893e-11
L6_CT_Early_APOE4_Neg	GNRHR	antagonist	2.59537398013384e-10
L6_IT_Car3_Late_APOE4_Neg	GNRHR	antagonist	2.01513754954025e-11
OPC_Late_APOE4_Pos	GNRHR	antagonist	3.48143187803964e-10
L6b_Late_APOE4_Neg	GNRHR	antagonist	2.33044809258165e-10
L6b_Late_APOE4_Pos	GNRHR	antagonist	1.91159052061107e-10
Pax6_Early_APOE4_Neg	GNRHR	antagonist	4.82142717451952e-11
L6_IT_Early_APOE4_Neg	GNRHR	antagonist	9.07766728066134e-11
L6_CT_Late_APOE4_Neg	GNRHR	antagonist	2.01873056163409e-10
OPC_Late_APOE4_Neg	GNRHR	antagonist	2.47004989349156e-10
Oligodendrocyte_Late_APOE4_Neg	GNRHR	antagonist	2.54299568226636e-10
OPC_Early_APOE4_Neg	GNRHR	antagonist	1.96408647391533e-10
Oligodendrocyte_Early_APOE4_Neg	GNRHR	antagonist	7.74355443950121e-11
L6_IT_Car3_Late_APOE4_Pos	GNRHR	antagonist	2.50859003327199e-10
VLMC___Perivascular_Late_APOE4_Neg	GNRHR	antagonist	3.73661489302168e-11
Oligodendrocyte_Late_APOE4_Pos	GNRHR	antagonist	9.23092985505393e-11
Pvalb_Early_APOE4_Neg	GNRHR	antagonist	5.65515087545393e-13
Pax6_Late_APOE4_Pos	GNRHR	antagonist	3.26175536247352e-10
Sst_Late_APOE4_Pos	GNRHR	antagonist	5.32796368139233e-11
Pax6_Late_APOE4_Neg	GNRHR	antagonist	1.09430541181864e-10
Pvalb_Late_APOE4_Neg	GNRHR	antagonist	9.60147676334653e-11
Sst_Early_APOE4_Neg	GNRHR	antagonist	1.40562080514854e-10
Sncg_Late_APOE4_Neg	GNRHR	antagonist	3.63074338429282e-11
Sncg_Early_APOE4_Neg	GNRHR	antagonist	7.08633132010831e-11
Pvalb_Late_APOE4_Pos	GNRHR	antagonist	5.75442254948718e-10
Vip_Late_APOE4_Neg	GNRHR	antagonist	2.00215296288459e-10
Vip_Late_APOE4_Pos	GNRHR	antagonist	2.08548647475763e-10
Sncg_Late_APOE4_Pos	GNRHR	antagonist	1.88168020932014e-10
Vip_Early_APOE4_Neg	GNRHR	antagonist	2.18338715068087e-10
VLMC___Perivascular_Late_APOE4_Pos	GNRHR	antagonist	1.70081192137433e-10
Sst_Late_APOE4_Neg	GNRHR	antagonist	4.89325250478979e-11
L5_ET_Late_APOE4_Neg	HCRTR2	antagonist	6.91399308434899e-11
Endothelial_Late_APOE4_Neg	HCRTR2	antagonist	4.43446809018488e-11
Chandelier_Early_APOE4_Neg	HCRTR2	antagonist	4.93270754245808e-11
L4_IT_Early_APOE4_Neg	HCRTR2	antagonist	8.29916717148646e-11
L5_IT_Early_APOE4_Neg	HCRTR2	antagonist	8.25597891919848e-11
L5_6_NP_Late_APOE4_Neg	HCRTR2	antagonist	3.01687517659643e-10
L2_3_IT_Early_APOE4_Neg	HCRTR2	antagonist	2.38967741799657e-11
Immune_Late_APOE4_Pos	HCRTR2	antagonist	9.71339825457858e-11
Astrocyte_Late_APOE4_Neg	HCRTR2	antagonist	1.51746791415616e-10
L5_ET_Late_APOE4_Pos	HCRTR2	antagonist	3.54523714017753e-11
L5_6_NP_Late_APOE4_Pos	HCRTR2	antagonist	7.70124255326313e-11
Endothelial_Late_APOE4_Pos	HCRTR2	antagonist	7.91889173216294e-11
L4_IT_Late_APOE4_Pos	HCRTR2	antagonist	1.65949585726505e-10
Chandelier_Late_APOE4_Neg	HCRTR2	antagonist	6.61852336898403e-11
Astrocyte_Early_APOE4_Neg	HCRTR2	antagonist	2.02423399713452e-10
Immune_Early_APOE4_Neg	HCRTR2	antagonist	7.64349219926171e-11
L5_IT_Late_APOE4_Neg	HCRTR2	antagonist	1.16677937080671e-10
L2_3_IT_Late_APOE4_Neg	HCRTR2	antagonist	1.4904524987541e-11
Immune_Late_APOE4_Neg	HCRTR2	antagonist	4.88066469067101e-11
L4_IT_Late_APOE4_Neg	HCRTR2	antagonist	8.915616031222e-11
L5_6_NP_Early_APOE4_Neg	HCRTR2	antagonist	3.53634357383068e-11
L2_3_IT_Late_APOE4_Pos	HCRTR2	antagonist	4.70798304510393e-11
Astrocyte_Late_APOE4_Pos	HCRTR2	antagonist	1.48365899337751e-10
L6b_Early_APOE4_Neg	HCRTR2	antagonist	7.26189395068453e-10
Lamp5_Late_APOE4_Neg	HCRTR2	antagonist	1.51517041590203e-10
Chandelier_Late_APOE4_Pos	HCRTR2	antagonist	6.68220641078131e-11
L6_IT_Car3_Early_APOE4_Neg	HCRTR2	antagonist	3.69565850655378e-10
Lamp5_Lhx6_Late_APOE4_Neg	HCRTR2	antagonist	3.20853615604034e-10
L5_IT_Late_APOE4_Pos	HCRTR2	antagonist	2.09959359290746e-10
Lamp5_Late_APOE4_Pos	HCRTR2	antagonist	1.42918532572174e-10
L6_IT_Late_APOE4_Neg	HCRTR2	antagonist	1.8649221246153e-10
L6_IT_Late_APOE4_Pos	HCRTR2	antagonist	8.14369730579023e-11
L6_CT_Late_APOE4_Pos	HCRTR2	antagonist	2.29701206414532e-10
Lamp5_Lhx6_Late_APOE4_Pos	HCRTR2	antagonist	1.05405659836914e-09
Lamp5_Early_APOE4_Neg	HCRTR2	antagonist	1.68924062431964e-11
Lamp5_Lhx6_Early_APOE4_Neg	HCRTR2	antagonist	1.22720240540355e-10
L6_CT_Early_APOE4_Neg	HCRTR2	antagonist	6.24723387253333e-10
L6_IT_Car3_Late_APOE4_Neg	HCRTR2	antagonist	1.72141045772653e-10
OPC_Late_APOE4_Pos	HCRTR2	antagonist	2.53738687662337e-11
L6b_Late_APOE4_Neg	HCRTR2	antagonist	7.57857491529896e-11
L6b_Late_APOE4_Pos	HCRTR2	antagonist	7.92962696011567e-10
Pax6_Early_APOE4_Neg	HCRTR2	antagonist	6.47132059666468e-10
L6_IT_Early_APOE4_Neg	HCRTR2	antagonist	2.18176692675677e-10
L6_CT_Late_APOE4_Neg	HCRTR2	antagonist	3.64644098409967e-11
OPC_Late_APOE4_Neg	HCRTR2	antagonist	6.16569344911647e-11
Oligodendrocyte_Late_APOE4_Neg	HCRTR2	antagonist	1.51392366862768e-10
OPC_Early_APOE4_Neg	HCRTR2	antagonist	1.08116386028471e-10
Oligodendrocyte_Early_APOE4_Neg	HCRTR2	antagonist	1.21865292112452e-10
L6_IT_Car3_Late_APOE4_Pos	HCRTR2	antagonist	6.73043107387236e-11
VLMC___Perivascular_Late_APOE4_Neg	HCRTR2	antagonist	3.23823490422258e-11
Oligodendrocyte_Late_APOE4_Pos	HCRTR2	antagonist	1.51310756750841e-10
Pvalb_Early_APOE4_Neg	HCRTR2	antagonist	3.04876577541194e-13
Pax6_Late_APOE4_Pos	HCRTR2	antagonist	4.73425742055051e-10
Sst_Late_APOE4_Pos	HCRTR2	antagonist	4.0855463264025e-11
Pax6_Late_APOE4_Neg	HCRTR2	antagonist	4.87592083794257e-10
Pvalb_Late_APOE4_Neg	HCRTR2	antagonist	1.09275301009001e-10
Sst_Early_APOE4_Neg	HCRTR2	antagonist	1.53070864994783e-10
Sncg_Late_APOE4_Neg	HCRTR2	antagonist	9.64717638834024e-11
Sncg_Early_APOE4_Neg	HCRTR2	antagonist	2.23428036025847e-10
Pvalb_Late_APOE4_Pos	HCRTR2	antagonist	4.93731547572996e-12
Vip_Late_APOE4_Neg	HCRTR2	antagonist	5.44593321244037e-11
Vip_Late_APOE4_Pos	HCRTR2	antagonist	1.06437245475507e-11
Sncg_Late_APOE4_Pos	HCRTR2	antagonist	3.61098962080222e-10
Vip_Early_APOE4_Neg	HCRTR2	antagonist	6.80350179163716e-11
VLMC___Perivascular_Late_APOE4_Pos	HCRTR2	antagonist	1.29279165555613e-10
Sst_Late_APOE4_Neg	HCRTR2	antagonist	2.34098786912856e-10
L5_ET_Late_APOE4_Neg	JAK2	antagonist	4.07531978224497e-10
Endothelial_Late_APOE4_Neg	JAK2	antagonist	2.69755334090735e-10
Chandelier_Early_APOE4_Neg	JAK2	antagonist	2.45261628157825e-09
L4_IT_Early_APOE4_Neg	JAK2	antagonist	1.76324191783993e-09
L5_IT_Early_APOE4_Neg	JAK2	antagonist	6.50115294512968e-10
L5_6_NP_Late_APOE4_Neg	JAK2	antagonist	1.09005518017184e-09
L2_3_IT_Early_APOE4_Neg	JAK2	antagonist	1.13132677402414e-09
Immune_Late_APOE4_Pos	JAK2	antagonist	4.50191458761073e-10
Astrocyte_Late_APOE4_Neg	JAK2	antagonist	1.43227032298703e-10
L5_ET_Late_APOE4_Pos	JAK2	antagonist	5.4646861264394e-10
L5_6_NP_Late_APOE4_Pos	JAK2	antagonist	1.00401291470855e-09
Endothelial_Late_APOE4_Pos	JAK2	antagonist	8.62824518554629e-10
L4_IT_Late_APOE4_Pos	JAK2	antagonist	2.30965814923841e-09
Chandelier_Late_APOE4_Neg	JAK2	antagonist	1.87444481551474e-09
Astrocyte_Early_APOE4_Neg	JAK2	antagonist	4.02839823402087e-10
Immune_Early_APOE4_Neg	JAK2	antagonist	2.92265441184345e-10
L5_IT_Late_APOE4_Neg	JAK2	antagonist	3.44610975097762e-10
L2_3_IT_Late_APOE4_Neg	JAK2	antagonist	3.82816282641572e-10
Immune_Late_APOE4_Neg	JAK2	antagonist	1.02757298310131e-09
L4_IT_Late_APOE4_Neg	JAK2	antagonist	9.31695697990603e-10
L5_6_NP_Early_APOE4_Neg	JAK2	antagonist	7.25962224875692e-11
L2_3_IT_Late_APOE4_Pos	JAK2	antagonist	8.70826862955499e-10
Astrocyte_Late_APOE4_Pos	JAK2	antagonist	1.29214943228439e-10
L6b_Early_APOE4_Neg	JAK2	antagonist	6.20937007508897e-10
Lamp5_Late_APOE4_Neg	JAK2	antagonist	5.42240537089004e-10
Chandelier_Late_APOE4_Pos	JAK2	antagonist	1.12721810511706e-09
L6_IT_Car3_Early_APOE4_Neg	JAK2	antagonist	2.53601089292139e-10
Lamp5_Lhx6_Late_APOE4_Neg	JAK2	antagonist	5.22213381533062e-10
L5_IT_Late_APOE4_Pos	JAK2	antagonist	2.58257580841226e-10
Lamp5_Late_APOE4_Pos	JAK2	antagonist	1.23735868398477e-09
L6_IT_Late_APOE4_Neg	JAK2	antagonist	6.5740552352345e-10
L6_IT_Late_APOE4_Pos	JAK2	antagonist	1.62124310891621e-09
L6_CT_Late_APOE4_Pos	JAK2	antagonist	1.73449212349536e-10
Lamp5_Lhx6_Late_APOE4_Pos	JAK2	antagonist	1.08163350986172e-09
Lamp5_Early_APOE4_Neg	JAK2	antagonist	5.83500365505872e-10
Lamp5_Lhx6_Early_APOE4_Neg	JAK2	antagonist	8.68485737737808e-10
L6_CT_Early_APOE4_Neg	JAK2	antagonist	6.29273365553214e-10
L6_IT_Car3_Late_APOE4_Neg	JAK2	antagonist	7.92881215577796e-10
OPC_Late_APOE4_Pos	JAK2	antagonist	1.00216396615305e-09
L6b_Late_APOE4_Neg	JAK2	antagonist	8.80596696579635e-10
L6b_Late_APOE4_Pos	JAK2	antagonist	9.79258879743663e-10
Pax6_Early_APOE4_Neg	JAK2	antagonist	5.46507113243416e-10
L6_IT_Early_APOE4_Neg	JAK2	antagonist	1.57862457581806e-10
L6_CT_Late_APOE4_Neg	JAK2	antagonist	1.0612381097398e-09
OPC_Late_APOE4_Neg	JAK2	antagonist	7.4607802140307e-10
Oligodendrocyte_Late_APOE4_Neg	JAK2	antagonist	2.30752775377867e-10
OPC_Early_APOE4_Neg	JAK2	antagonist	3.45293513990051e-10
Oligodendrocyte_Early_APOE4_Neg	JAK2	antagonist	2.9527791046974e-10
L6_IT_Car3_Late_APOE4_Pos	JAK2	antagonist	1.35879934502336e-09
VLMC___Perivascular_Late_APOE4_Neg	JAK2	antagonist	2.61694955049803e-10
Oligodendrocyte_Late_APOE4_Pos	JAK2	antagonist	9.50444123486629e-10
Pvalb_Early_APOE4_Neg	JAK2	antagonist	1.34696919374525e-09
Pax6_Late_APOE4_Pos	JAK2	antagonist	2.00639126667668e-09
Sst_Late_APOE4_Pos	JAK2	antagonist	1.03218558599694e-09
Pax6_Late_APOE4_Neg	JAK2	antagonist	1.10781708272279e-09
Pvalb_Late_APOE4_Neg	JAK2	antagonist	2.04951278093811e-09
Sst_Early_APOE4_Neg	JAK2	antagonist	2.67350607172309e-09
Sncg_Late_APOE4_Neg	JAK2	antagonist	1.2299268078555e-09
Sncg_Early_APOE4_Neg	JAK2	antagonist	1.98934426765861e-10
Pvalb_Late_APOE4_Pos	JAK2	antagonist	1.63919609402352e-11
Vip_Late_APOE4_Neg	JAK2	antagonist	8.40306445352295e-10
Vip_Late_APOE4_Pos	JAK2	antagonist	4.85503975242392e-10
Sncg_Late_APOE4_Pos	JAK2	antagonist	7.62165538431608e-10
Vip_Early_APOE4_Neg	JAK2	antagonist	2.85540410262953e-10
VLMC___Perivascular_Late_APOE4_Pos	JAK2	antagonist	1.00449537662871e-09
Sst_Late_APOE4_Neg	JAK2	antagonist	5.66143029309857e-11
L5_ET_Late_APOE4_Neg	HRH1	antagonist	5.73116053112803e-10
Endothelial_Late_APOE4_Neg	HRH1	antagonist	2.12194598955646e-10
Chandelier_Early_APOE4_Neg	HRH1	antagonist	3.80223070641832e-11
L4_IT_Early_APOE4_Neg	HRH1	antagonist	2.31721265534235e-10
L5_IT_Early_APOE4_Neg	HRH1	antagonist	6.51004968992798e-10
L5_6_NP_Late_APOE4_Neg	HRH1	antagonist	4.51432183241901e-10
L2_3_IT_Early_APOE4_Neg	HRH1	antagonist	1.09642240563235e-10
Immune_Late_APOE4_Pos	HRH1	antagonist	4.2213481898686e-10
Astrocyte_Late_APOE4_Neg	HRH1	antagonist	4.1560410514414e-10
L5_ET_Late_APOE4_Pos	HRH1	antagonist	1.07250073864824e-10
L5_6_NP_Late_APOE4_Pos	HRH1	antagonist	8.00794400840407e-11
Endothelial_Late_APOE4_Pos	HRH1	antagonist	1.6079821424981e-11
L4_IT_Late_APOE4_Pos	HRH1	antagonist	5.26878364347629e-10
Chandelier_Late_APOE4_Neg	HRH1	antagonist	1.61803114963234e-10
Astrocyte_Early_APOE4_Neg	HRH1	antagonist	7.59559566657562e-10
Immune_Early_APOE4_Neg	HRH1	antagonist	1.41999245879369e-10
L5_IT_Late_APOE4_Neg	HRH1	antagonist	5.91085233759786e-10
L2_3_IT_Late_APOE4_Neg	HRH1	antagonist	4.968327685344e-10
Immune_Late_APOE4_Neg	HRH1	antagonist	3.30101086668908e-10
L4_IT_Late_APOE4_Neg	HRH1	antagonist	1.27220816752291e-10
L5_6_NP_Early_APOE4_Neg	HRH1	antagonist	2.03213177023624e-10
L2_3_IT_Late_APOE4_Pos	HRH1	antagonist	1.13983013308895e-09
Astrocyte_Late_APOE4_Pos	HRH1	antagonist	4.4893151927946e-10
